,Y1,Y2,X1,X2,X3,X4,X5                                      ,Ghi chu: Bien Xi la bien giai thich     (bien input)
3656,1.51,2.39,300.0,2.0,1.5,440.0,150.0,
3657,1.51,2.35,300.0,3.0,1.5,440.0,150.0,
3658,1.49,1.83,200.0,3.0,1.5,440.0,150.0,
3659,1.49,1.88,200.0,2.0,1.5,440.0,150.0,
3660,1.5,2.05,250.0,2.0,1.5,440.0,150.0,
3661,1.5,2.05,250.0,3.0,1.5,440.0,150.0,
3662,1.4,1.4,50.0,1.0,1.5,440.0,150.0,
3663,1.42,1.47,100.0,1.0,1.5,440.0,150.0,
3664,1.45,1.57,150.0,2.0,1.5,440.0,150.0,
3665,1.42,1.47,100.0,2.0,1.5,440.0,150.0,
3666,1.42,1.48,100.0,3.0,1.5,440.0,150.0,
3667,1.45,1.58,150.0,3.0,1.5,440.0,150.0,
3668,1.45,1.6,150.0,4.0,1.5,440.0,150.0,
3669,1.49,1.79,200.0,4.0,1.5,440.0,150.0,
3670,1.5,2.05,250.0,4.0,1.5,440.0,150.0,
3671,1.51,2.34,300.0,4.0,1.5,440.0,150.0,
3672,1.41,1.35,0.0,0.0,1.55,440.0,150.0,
3673,1.56,2.41,300.0,2.0,1.55,440.0,150.0,
3674,1.56,2.37,300.0,3.0,1.55,440.0,150.0,
3675,1.52,1.84,200.0,3.0,1.55,440.0,150.0,
3676,1.52,1.89,200.0,2.0,1.55,440.0,150.0,
3677,1.54,2.07,250.0,2.0,1.55,440.0,150.0,
3678,1.54,2.08,250.0,3.0,1.55,440.0,150.0,
3679,1.44,1.44,50.0,1.0,1.55,440.0,150.0,
3680,1.47,1.53,100.0,1.0,1.55,440.0,150.0,
3681,1.49,1.6,150.0,2.0,1.55,440.0,150.0,
3682,1.47,1.53,100.0,2.0,1.55,440.0,150.0,
3683,1.47,1.53,100.0,3.0,1.55,440.0,150.0,
3684,1.49,1.61,150.0,3.0,1.55,440.0,150.0,
3685,1.49,1.63,150.0,4.0,1.55,440.0,150.0,
3686,1.52,1.82,200.0,4.0,1.55,440.0,150.0,
3687,1.54,2.07,250.0,4.0,1.55,440.0,150.0,
3688,1.57,2.36,300.0,4.0,1.55,440.0,150.0,
3689,1.46,1.41,0.0,0.0,1.6,440.0,150.0,
3690,1.62,2.43,300.0,2.0,1.6,440.0,150.0,
3691,1.62,2.4,300.0,3.0,1.6,440.0,150.0,
3692,1.56,1.87,200.0,3.0,1.6,440.0,150.0,
3693,1.56,1.92,200.0,2.0,1.6,440.0,150.0,
3694,1.58,2.11,250.0,2.0,1.6,440.0,150.0,
3695,1.58,2.11,250.0,3.0,1.6,440.0,150.0,
3696,1.5,1.5,50.0,1.0,1.6,440.0,150.0,
3697,1.51,1.56,100.0,1.0,1.6,440.0,150.0,
3698,1.53,1.64,150.0,2.0,1.6,440.0,150.0,
3699,1.51,1.56,100.0,2.0,1.6,440.0,150.0,
3700,1.51,1.56,100.0,3.0,1.6,440.0,150.0,
3701,1.53,1.65,150.0,3.0,1.6,440.0,150.0,
3702,1.53,1.67,150.0,4.0,1.6,440.0,150.0,
3703,1.56,1.84,200.0,4.0,1.6,440.0,150.0,
3704,1.59,2.11,250.0,4.0,1.6,440.0,150.0,
3705,1.62,2.38,300.0,4.0,1.6,440.0,150.0,
3706,1.52,1.46,0.0,0.0,1.65,440.0,150.0,
3707,1.68,2.47,300.0,2.0,1.65,440.0,150.0,
3708,1.68,2.43,300.0,3.0,1.65,440.0,150.0,
3709,1.6,1.9,200.0,3.0,1.65,440.0,150.0,
3710,1.6,1.95,200.0,2.0,1.65,440.0,150.0,
3711,1.63,2.13,250.0,2.0,1.65,440.0,150.0,
3712,1.63,2.13,250.0,3.0,1.65,440.0,150.0,
3713,1.54,1.53,50.0,1.0,1.65,440.0,150.0,
3714,1.56,1.6,100.0,1.0,1.65,440.0,150.0,
3715,1.57,1.68,150.0,2.0,1.65,440.0,150.0,
3716,1.56,1.6,100.0,2.0,1.65,440.0,150.0,
3717,1.56,1.61,100.0,3.0,1.65,440.0,150.0,
3718,1.57,1.69,150.0,3.0,1.65,440.0,150.0,
3719,1.57,1.7,150.0,4.0,1.65,440.0,150.0,
3720,1.6,1.87,200.0,4.0,1.65,440.0,150.0,
3721,1.63,2.13,250.0,4.0,1.65,440.0,150.0,
3722,1.68,2.41,300.0,4.0,1.65,440.0,150.0,
3723,1.56,1.51,0.0,0.0,1.7,440.0,150.0,
3724,1.73,2.5,300.0,2.0,1.7,440.0,150.0,
3725,1.74,2.47,300.0,3.0,1.7,440.0,150.0,
3726,1.64,1.93,200.0,3.0,1.7,440.0,150.0,
3727,1.64,1.97,200.0,2.0,1.7,440.0,150.0,
3728,1.69,2.17,250.0,2.0,1.7,440.0,150.0,
3729,1.69,2.17,250.0,3.0,1.7,440.0,150.0,
3730,1.59,1.58,50.0,1.0,1.7,440.0,150.0,
3731,1.59,1.64,100.0,1.0,1.7,440.0,150.0,
3732,1.61,1.72,150.0,2.0,1.7,440.0,150.0,
3733,1.59,1.64,100.0,2.0,1.7,440.0,150.0,
3734,1.59,1.64,100.0,3.0,1.7,440.0,150.0,
3735,1.61,1.72,150.0,3.0,1.7,440.0,150.0,
3736,1.61,1.74,150.0,4.0,1.7,440.0,150.0,
3737,1.64,1.89,200.0,4.0,1.7,440.0,150.0,
3738,1.7,2.17,250.0,4.0,1.7,440.0,150.0,
3739,1.74,2.44,300.0,4.0,1.7,440.0,150.0,
3740,1.61,1.56,0.0,0.0,1.75,440.0,150.0,
3741,1.78,2.53,300.0,2.0,1.75,440.0,150.0,
3742,1.78,2.5,300.0,3.0,1.75,440.0,150.0,
3743,1.69,1.96,200.0,3.0,1.75,440.0,150.0,
3744,1.69,2.0,200.0,2.0,1.75,440.0,150.0,
3745,1.75,2.21,250.0,2.0,1.75,440.0,150.0,
3746,1.75,2.21,250.0,3.0,1.75,440.0,150.0,
3747,1.62,1.62,50.0,1.0,1.75,440.0,150.0,
3748,1.63,1.67,100.0,1.0,1.75,440.0,150.0,
3749,1.66,1.75,150.0,2.0,1.75,440.0,150.0,
3750,1.63,1.67,100.0,2.0,1.75,440.0,150.0,
3751,1.63,1.68,100.0,3.0,1.75,440.0,150.0,
3752,1.66,1.77,150.0,3.0,1.75,440.0,150.0,
3753,1.66,1.78,150.0,4.0,1.75,440.0,150.0,
3754,1.69,1.92,200.0,4.0,1.75,440.0,150.0,
3755,1.76,2.21,250.0,4.0,1.75,440.0,150.0,
3756,1.78,2.47,300.0,4.0,1.75,440.0,150.0,
3757,1.65,1.6,0.0,0.0,1.8,440.0,150.0,
3758,1.83,2.56,300.0,2.0,1.8,440.0,150.0,
3759,1.84,2.53,300.0,3.0,1.8,440.0,150.0,
3760,1.74,2.0,200.0,3.0,1.8,440.0,150.0,
3761,1.74,2.04,200.0,2.0,1.8,440.0,150.0,
3762,1.81,2.24,250.0,2.0,1.8,440.0,150.0,
3763,1.81,2.24,250.0,3.0,1.8,440.0,150.0,
3764,1.66,1.66,50.0,1.0,1.8,440.0,150.0,
3765,1.67,1.71,100.0,1.0,1.8,440.0,150.0,
3766,1.69,1.79,150.0,2.0,1.8,440.0,150.0,
3767,1.67,1.71,100.0,2.0,1.8,440.0,150.0,
3768,1.67,1.71,100.0,3.0,1.8,440.0,150.0,
3769,1.69,1.8,150.0,3.0,1.8,440.0,150.0,
3770,1.7,1.81,150.0,4.0,1.8,440.0,150.0,
3771,1.75,1.95,200.0,4.0,1.8,440.0,150.0,
3772,1.81,2.24,250.0,4.0,1.8,440.0,150.0,
3773,1.84,2.5,300.0,4.0,1.8,440.0,150.0,
3774,1.68,1.64,0.0,0.0,1.85,440.0,150.0,
3775,1.88,2.59,300.0,2.0,1.85,440.0,150.0,
3776,1.88,2.56,300.0,3.0,1.85,440.0,150.0,
3777,1.79,2.02,200.0,3.0,1.85,440.0,150.0,
3778,1.79,2.06,200.0,2.0,1.85,440.0,150.0,
3779,1.85,2.27,250.0,2.0,1.85,440.0,150.0,
3780,1.85,2.27,250.0,3.0,1.85,440.0,150.0,
3781,1.7,1.71,50.0,1.0,1.85,440.0,150.0,
3782,1.72,1.74,100.0,1.0,1.85,440.0,150.0,
3783,1.75,1.83,150.0,2.0,1.85,440.0,150.0,
3784,1.72,1.74,100.0,2.0,1.85,440.0,150.0,
3785,1.72,1.74,100.0,3.0,1.85,440.0,150.0,
3786,1.75,1.84,150.0,3.0,1.85,440.0,150.0,
3787,1.75,1.86,150.0,4.0,1.85,440.0,150.0,
3788,1.79,1.98,200.0,4.0,1.85,440.0,150.0,
3789,1.86,2.27,250.0,4.0,1.85,440.0,150.0,
3790,1.88,2.53,300.0,4.0,1.85,440.0,150.0,
3791,1.73,1.69,0.0,0.0,1.9,440.0,150.0,
3792,1.92,2.62,300.0,2.0,1.9,440.0,150.0,
3793,1.92,2.59,300.0,3.0,1.9,440.0,150.0,
3794,1.85,2.06,200.0,3.0,1.9,440.0,150.0,
3795,1.85,2.09,200.0,2.0,1.9,440.0,150.0,
3796,1.91,2.31,250.0,2.0,1.9,440.0,150.0,
3797,1.91,2.31,250.0,3.0,1.9,440.0,150.0,
3798,1.75,1.75,50.0,1.0,1.9,440.0,150.0,
3799,1.77,1.78,100.0,1.0,1.9,440.0,150.0,
3800,1.8,1.87,150.0,2.0,1.9,440.0,150.0,
3801,1.77,1.79,100.0,2.0,1.9,440.0,150.0,
3802,1.77,1.79,100.0,3.0,1.9,440.0,150.0,
3803,1.8,1.88,150.0,3.0,1.9,440.0,150.0,
3804,1.8,1.9,150.0,4.0,1.9,440.0,150.0,
3805,1.85,2.01,200.0,4.0,1.9,440.0,150.0,
3806,1.91,2.32,250.0,4.0,1.9,440.0,150.0,
3807,1.92,2.55,300.0,4.0,1.9,440.0,150.0,
3808,1.3,1.49,0.0,0.0,1.25,440.0,800.0,
3809,1.37,2.73,300.0,2.0,1.25,440.0,800.0,
3810,1.34,2.72,300.0,3.0,1.25,440.0,800.0,
3811,1.35,2.15,200.0,3.0,1.25,440.0,800.0,
3812,1.35,2.15,200.0,2.0,1.25,440.0,800.0,
3813,1.34,2.45,250.0,2.0,1.25,440.0,800.0,
3814,1.34,2.45,250.0,3.0,1.25,440.0,800.0,
3815,1.33,1.57,50.0,1.0,1.25,440.0,800.0,
3816,1.34,1.65,100.0,1.0,1.25,440.0,800.0,
3817,1.35,1.78,150.0,2.0,1.25,440.0,800.0,
3818,1.34,1.65,100.0,2.0,1.25,440.0,800.0,
3819,1.34,1.65,100.0,3.0,1.25,440.0,800.0,
3820,1.35,1.78,150.0,3.0,1.25,440.0,800.0,
3821,1.35,1.78,150.0,4.0,1.25,440.0,800.0,
3822,1.35,2.14,200.0,4.0,1.25,440.0,800.0,
3823,1.34,2.45,250.0,4.0,1.25,440.0,800.0,
3824,1.34,2.72,300.0,4.0,1.25,440.0,800.0,
3825,1.34,1.53,0.0,0.0,1.3,440.0,800.0,
3826,1.41,2.76,300.0,2.0,1.3,440.0,800.0,
3827,1.39,2.75,300.0,3.0,1.3,440.0,800.0,
3828,1.39,2.18,200.0,3.0,1.3,440.0,800.0,
3829,1.39,2.19,200.0,2.0,1.3,440.0,800.0,
3830,1.39,2.48,250.0,2.0,1.3,440.0,800.0,
3831,1.39,2.48,250.0,3.0,1.3,440.0,800.0,
3832,1.37,1.61,50.0,1.0,1.3,440.0,800.0,
3833,1.38,1.68,100.0,1.0,1.3,440.0,800.0,
3834,1.4,1.82,150.0,2.0,1.3,440.0,800.0,
3835,1.39,1.69,100.0,2.0,1.3,440.0,800.0,
3836,1.39,1.69,100.0,3.0,1.3,440.0,800.0,
3837,1.4,1.82,150.0,3.0,1.3,440.0,800.0,
3838,1.4,1.81,150.0,4.0,1.3,440.0,800.0,
3839,1.39,2.17,200.0,4.0,1.3,440.0,800.0,
3840,1.39,2.48,250.0,4.0,1.3,440.0,800.0,
3841,1.39,2.75,300.0,4.0,1.3,440.0,800.0,
3842,1.4,1.57,0.0,0.0,1.35,440.0,800.0,
3843,1.45,2.79,300.0,2.0,1.35,440.0,800.0,
3844,1.44,2.79,300.0,3.0,1.35,440.0,800.0,
3845,1.43,2.21,200.0,3.0,1.35,440.0,800.0,
3846,1.43,2.21,200.0,2.0,1.35,440.0,800.0,
3847,1.43,2.51,250.0,2.0,1.35,440.0,800.0,
3848,1.44,2.51,250.0,3.0,1.35,440.0,800.0,
3849,1.42,1.65,50.0,1.0,1.35,440.0,800.0,
3850,1.43,1.72,100.0,1.0,1.35,440.0,800.0,
3851,1.44,1.85,150.0,2.0,1.35,440.0,800.0,
3852,1.43,1.72,100.0,2.0,1.35,440.0,800.0,
3853,1.43,1.72,100.0,3.0,1.35,440.0,800.0,
3854,1.44,1.85,150.0,3.0,1.35,440.0,800.0,
3855,1.44,1.85,150.0,4.0,1.35,440.0,800.0,
3856,1.43,2.21,200.0,4.0,1.35,440.0,800.0,
3857,1.44,2.5,250.0,4.0,1.35,440.0,800.0,
3858,1.44,2.78,300.0,4.0,1.35,440.0,800.0,
3859,1.44,1.61,0.0,0.0,1.4,440.0,800.0,
3860,1.47,2.8,300.0,2.0,1.4,440.0,800.0,
3861,1.47,2.79,300.0,3.0,1.4,440.0,800.0,
3862,1.47,2.25,200.0,3.0,1.4,440.0,800.0,
3863,1.47,2.25,200.0,2.0,1.4,440.0,800.0,
3864,1.47,2.53,250.0,2.0,1.4,440.0,800.0,
3865,1.47,2.53,250.0,3.0,1.4,440.0,800.0,
3866,1.46,1.68,50.0,1.0,1.4,440.0,800.0,
3867,1.46,1.74,100.0,1.0,1.4,440.0,800.0,
3868,1.46,1.89,150.0,2.0,1.4,440.0,800.0,
3869,1.46,1.74,100.0,2.0,1.4,440.0,800.0,
3870,1.47,1.75,100.0,3.0,1.4,440.0,800.0,
3871,1.46,1.88,150.0,3.0,1.4,440.0,800.0,
3872,1.46,1.88,150.0,4.0,1.4,440.0,800.0,
3873,1.47,2.24,200.0,4.0,1.4,440.0,800.0,
3874,1.47,2.53,250.0,4.0,1.4,440.0,800.0,
3875,1.47,2.78,300.0,4.0,1.4,440.0,800.0,
3876,1.48,1.63,0.0,0.0,1.45,440.0,800.0,
3877,1.54,2.83,300.0,2.0,1.45,440.0,800.0,
3878,1.52,2.82,300.0,3.0,1.45,440.0,800.0,
3879,1.5,2.27,200.0,3.0,1.45,440.0,800.0,
3880,1.5,2.27,200.0,2.0,1.45,440.0,800.0,
3881,1.5,2.55,250.0,2.0,1.45,440.0,800.0,
3882,1.5,2.55,250.0,3.0,1.45,440.0,800.0,
3883,1.49,1.72,50.0,1.0,1.45,440.0,800.0,
3884,1.5,1.76,100.0,1.0,1.45,440.0,800.0,
3885,1.51,1.94,150.0,2.0,1.45,440.0,800.0,
3886,1.5,1.76,100.0,2.0,1.45,440.0,800.0,
3887,1.5,1.77,100.0,3.0,1.45,440.0,800.0,
3888,1.51,1.93,150.0,3.0,1.45,440.0,800.0,
3889,1.51,1.93,150.0,4.0,1.45,440.0,800.0,
3890,1.5,2.27,200.0,4.0,1.45,440.0,800.0,
3891,1.5,2.55,250.0,4.0,1.45,440.0,800.0,
3892,1.52,2.81,300.0,4.0,1.45,440.0,800.0,
3893,1.52,1.66,0.0,0.0,1.5,440.0,800.0,
3894,1.59,2.85,300.0,2.0,1.5,440.0,800.0,
3895,1.59,2.84,300.0,3.0,1.5,440.0,800.0,
3896,1.53,2.3,200.0,3.0,1.5,440.0,800.0,
3897,1.53,2.3,200.0,2.0,1.5,440.0,800.0,
3898,1.56,2.58,250.0,2.0,1.5,440.0,800.0,
3899,1.56,2.58,250.0,3.0,1.5,440.0,800.0,
3900,1.53,1.75,50.0,1.0,1.5,440.0,800.0,
3901,1.53,1.78,100.0,1.0,1.5,440.0,800.0,
3902,1.53,1.97,150.0,2.0,1.5,440.0,800.0,
3903,1.53,1.78,100.0,2.0,1.5,440.0,800.0,
3904,1.53,1.78,100.0,3.0,1.5,440.0,800.0,
3905,1.53,1.96,150.0,3.0,1.5,440.0,800.0,
3906,1.53,1.94,150.0,4.0,1.5,440.0,800.0,
3907,1.53,2.29,200.0,4.0,1.5,440.0,800.0,
3908,1.56,2.58,250.0,4.0,1.5,440.0,800.0,
3909,1.59,2.83,300.0,4.0,1.5,440.0,800.0,
3910,1.56,1.69,0.0,0.0,1.55,440.0,800.0,
3911,1.65,2.87,300.0,2.0,1.55,440.0,800.0,
3912,1.65,2.86,300.0,3.0,1.55,440.0,800.0,
3913,1.6,2.35,200.0,3.0,1.55,440.0,800.0,
3914,1.6,2.35,200.0,2.0,1.55,440.0,800.0,
3915,1.62,2.61,250.0,2.0,1.55,440.0,800.0,
3916,1.62,2.61,250.0,3.0,1.55,440.0,800.0,
3917,1.56,1.78,50.0,1.0,1.55,440.0,800.0,
3918,1.56,1.81,100.0,1.0,1.55,440.0,800.0,
3919,1.56,2.02,150.0,2.0,1.55,440.0,800.0,
3920,1.56,1.81,100.0,2.0,1.55,440.0,800.0,
3921,1.56,1.81,100.0,3.0,1.55,440.0,800.0,
3922,1.56,2.01,150.0,3.0,1.55,440.0,800.0,
3923,1.56,1.99,150.0,4.0,1.55,440.0,800.0,
3924,1.6,2.34,200.0,4.0,1.55,440.0,800.0,
3925,1.63,2.61,250.0,4.0,1.55,440.0,800.0,
3926,1.65,2.85,300.0,4.0,1.55,440.0,800.0,
3927,1.59,1.73,0.0,0.0,1.6,440.0,800.0,
3928,1.71,2.9,300.0,2.0,1.6,440.0,800.0,
3929,1.71,2.9,300.0,3.0,1.6,440.0,800.0,
3930,1.65,2.38,200.0,3.0,1.6,440.0,800.0,
3931,1.65,2.39,200.0,2.0,1.6,440.0,800.0,
3932,1.68,2.64,250.0,2.0,1.6,440.0,800.0,
3933,1.68,2.64,250.0,3.0,1.6,440.0,800.0,
3934,1.6,1.82,50.0,1.0,1.6,440.0,800.0,
3935,1.59,1.85,100.0,1.0,1.6,440.0,800.0,
3936,1.62,2.07,150.0,2.0,1.6,440.0,800.0,
3937,1.59,1.85,100.0,2.0,1.6,440.0,800.0,
3938,1.6,1.84,100.0,3.0,1.6,440.0,800.0,
3939,1.62,2.07,150.0,3.0,1.6,440.0,800.0,
3940,1.62,2.05,150.0,4.0,1.6,440.0,800.0,
3941,1.65,2.38,200.0,4.0,1.6,440.0,800.0,
3942,1.68,2.64,250.0,4.0,1.6,440.0,800.0,
3943,1.71,2.88,300.0,4.0,1.6,440.0,800.0,
3944,1.63,1.77,0.0,0.0,1.65,440.0,800.0,
3945,1.75,2.94,300.0,2.0,1.65,440.0,800.0,
3946,1.75,2.93,300.0,3.0,1.65,440.0,800.0,
3947,1.72,2.42,200.0,3.0,1.65,440.0,800.0,
3948,1.71,2.42,200.0,2.0,1.65,440.0,800.0,
3949,1.73,2.67,250.0,2.0,1.65,440.0,800.0,
3950,1.73,2.67,250.0,3.0,1.65,440.0,800.0,
3951,1.63,1.84,50.0,1.0,1.65,440.0,800.0,
3952,1.64,1.9,100.0,1.0,1.65,440.0,800.0,
3953,1.68,2.11,150.0,2.0,1.65,440.0,800.0,
3954,1.64,1.9,100.0,2.0,1.65,440.0,800.0,
3955,1.64,1.9,100.0,3.0,1.65,440.0,800.0,
3956,1.68,2.11,150.0,3.0,1.65,440.0,800.0,
3957,1.69,2.1,150.0,4.0,1.65,440.0,800.0,
3958,1.71,2.42,200.0,4.0,1.65,440.0,800.0,
3959,1.73,2.67,250.0,4.0,1.65,440.0,800.0,
3960,1.75,2.91,300.0,4.0,1.65,440.0,800.0,
3961,1.67,1.82,0.0,0.0,1.7,440.0,800.0,
3962,1.81,2.98,300.0,2.0,1.7,440.0,800.0,
3963,1.81,2.97,300.0,3.0,1.7,440.0,800.0,
3964,1.76,2.46,200.0,3.0,1.7,440.0,800.0,
3965,1.76,2.46,200.0,2.0,1.7,440.0,800.0,
3966,1.79,2.71,250.0,2.0,1.7,440.0,800.0,
3967,1.79,2.71,250.0,3.0,1.7,440.0,800.0,
3968,1.67,1.87,50.0,1.0,1.7,440.0,800.0,
3969,1.69,1.95,100.0,1.0,1.7,440.0,800.0,
3970,1.74,2.17,150.0,2.0,1.7,440.0,800.0,
3971,1.69,1.95,100.0,2.0,1.7,440.0,800.0,
3972,1.69,1.96,100.0,3.0,1.7,440.0,800.0,
3973,1.75,2.16,150.0,3.0,1.7,440.0,800.0,
3974,1.74,2.15,150.0,4.0,1.7,440.0,800.0,
3975,1.77,2.46,200.0,4.0,1.7,440.0,800.0,
3976,1.79,2.71,250.0,4.0,1.7,440.0,800.0,
3977,1.81,2.96,300.0,4.0,1.7,440.0,800.0,
3978,1.7,1.85,0.0,0.0,1.75,440.0,800.0,
3979,1.85,3.01,300.0,2.0,1.75,440.0,800.0,
3980,1.85,3.0,300.0,3.0,1.75,440.0,800.0,
3981,1.82,2.51,200.0,3.0,1.75,440.0,800.0,
3982,1.82,2.51,200.0,2.0,1.75,440.0,800.0,
3983,1.84,2.75,250.0,2.0,1.75,440.0,800.0,
3984,1.84,2.75,250.0,3.0,1.75,440.0,800.0,
3985,1.71,1.91,50.0,1.0,1.75,440.0,800.0,
3986,1.76,2.0,100.0,1.0,1.75,440.0,800.0,
3987,1.8,2.22,150.0,2.0,1.75,440.0,800.0,
3988,1.76,2.0,100.0,2.0,1.75,440.0,800.0,
3989,1.76,2.01,100.0,3.0,1.75,440.0,800.0,
3990,1.8,2.21,150.0,3.0,1.75,440.0,800.0,
3991,1.8,2.21,150.0,4.0,1.75,440.0,800.0,
3992,1.82,2.51,200.0,4.0,1.75,440.0,800.0,
3993,1.84,2.75,250.0,4.0,1.75,440.0,800.0,
3994,1.85,2.99,300.0,4.0,1.75,440.0,800.0,
3995,1.74,1.9,0.0,0.0,1.8,440.0,800.0,
3996,1.9,3.05,300.0,2.0,1.8,440.0,800.0,
3997,1.9,3.05,300.0,3.0,1.8,440.0,800.0,
3998,1.86,2.54,200.0,3.0,1.8,440.0,800.0,
3999,1.86,2.55,200.0,2.0,1.8,440.0,800.0,
4000,1.89,2.8,250.0,2.0,1.8,440.0,800.0,
4001,1.89,2.79,250.0,3.0,1.8,440.0,800.0,
4002,1.78,1.95,50.0,1.0,1.8,440.0,800.0,
4003,1.82,2.06,100.0,1.0,1.8,440.0,800.0,
4004,1.84,2.27,150.0,2.0,1.8,440.0,800.0,
4005,1.82,2.06,100.0,2.0,1.8,440.0,800.0,
4006,1.83,2.07,100.0,3.0,1.8,440.0,800.0,
4007,1.85,2.27,150.0,3.0,1.8,440.0,800.0,
4008,1.85,2.27,150.0,4.0,1.8,440.0,800.0,
4009,1.87,2.55,200.0,4.0,1.8,440.0,800.0,
4010,1.89,2.79,250.0,4.0,1.8,440.0,800.0,
4011,1.9,3.03,300.0,4.0,1.8,440.0,800.0,
4012,1.79,1.95,0.0,0.0,1.85,440.0,800.0,
4013,1.93,3.08,300.0,2.0,1.85,440.0,800.0,
4014,1.93,3.07,300.0,3.0,1.85,440.0,800.0,
4015,1.91,2.59,200.0,3.0,1.85,440.0,800.0,
4016,1.91,2.59,200.0,2.0,1.85,440.0,800.0,
4017,1.92,2.84,250.0,2.0,1.85,440.0,800.0,
4018,1.93,2.83,250.0,3.0,1.85,440.0,800.0,
4019,1.84,2.0,50.0,1.0,1.85,440.0,800.0,
4020,1.88,2.11,100.0,1.0,1.85,440.0,800.0,
4021,1.9,2.33,150.0,2.0,1.85,440.0,800.0,
4022,1.88,2.11,100.0,2.0,1.85,440.0,800.0,
4023,1.88,2.12,100.0,3.0,1.85,440.0,800.0,
4024,1.9,2.33,150.0,3.0,1.85,440.0,800.0,
4025,1.9,2.33,150.0,4.0,1.85,440.0,800.0,
4026,1.91,2.59,200.0,4.0,1.85,440.0,800.0,
4027,1.93,2.82,250.0,4.0,1.85,440.0,800.0,
4028,1.94,3.06,300.0,4.0,1.85,440.0,800.0,
4029,1.85,2.0,0.0,0.0,1.9,440.0,800.0,
4030,1.97,3.12,300.0,2.0,1.9,440.0,800.0,
4031,1.98,3.11,300.0,3.0,1.9,440.0,800.0,
4032,1.96,2.64,200.0,3.0,1.9,440.0,800.0,
4033,1.96,2.64,200.0,2.0,1.9,440.0,800.0,
4034,1.97,2.89,250.0,2.0,1.9,440.0,800.0,
4035,1.97,2.88,250.0,3.0,1.9,440.0,800.0,
4036,1.89,2.04,50.0,1.0,1.9,440.0,800.0,
4037,1.93,2.16,100.0,1.0,1.9,440.0,800.0,
4038,1.95,2.39,150.0,2.0,1.9,440.0,800.0,
4039,1.93,2.16,100.0,2.0,1.9,440.0,800.0,
4040,1.93,2.16,100.0,3.0,1.9,440.0,800.0,
4041,1.95,2.39,150.0,3.0,1.9,440.0,800.0,
4042,1.95,2.39,150.0,4.0,1.9,440.0,800.0,
4043,1.96,2.64,200.0,4.0,1.9,440.0,800.0,
4044,1.97,2.87,250.0,4.0,1.9,440.0,800.0,
4045,1.97,3.1,300.0,4.0,1.9,440.0,800.0,
4046,1.14,1.11,0.0,0.0,1.25,880.0,150.0,
4047,1.33,2.29,300.0,2.0,1.25,880.0,150.0,
4048,1.33,2.25,300.0,3.0,1.25,880.0,150.0,
4049,1.28,1.73,200.0,3.0,1.25,880.0,150.0,
4050,1.27,1.79,200.0,2.0,1.25,880.0,150.0,
4051,1.32,1.98,250.0,2.0,1.25,880.0,150.0,
4052,1.32,1.95,250.0,3.0,1.25,880.0,150.0,
4053,1.17,1.2,50.0,1.0,1.25,880.0,150.0,
4054,1.2,1.25,100.0,1.0,1.25,880.0,150.0,
4055,1.23,1.4,150.0,2.0,1.25,880.0,150.0,
4056,1.2,1.26,100.0,2.0,1.25,880.0,150.0,
4057,1.2,1.26,100.0,3.0,1.25,880.0,150.0,
4058,1.23,1.41,150.0,3.0,1.25,880.0,150.0,
4059,1.23,1.44,150.0,4.0,1.25,880.0,150.0,
4060,1.28,1.67,200.0,4.0,1.25,880.0,150.0,
4061,1.32,1.92,250.0,4.0,1.25,880.0,150.0,
4062,1.33,2.23,300.0,4.0,1.25,880.0,150.0,
4063,1.19,1.15,0.0,0.0,1.3,880.0,150.0,
4064,1.36,2.3,300.0,2.0,1.3,880.0,150.0,
4065,1.36,2.26,300.0,3.0,1.3,880.0,150.0,
4066,1.32,1.74,200.0,3.0,1.3,880.0,150.0,
4067,1.31,1.79,200.0,2.0,1.3,880.0,150.0,
4068,1.36,1.98,250.0,2.0,1.3,880.0,150.0,
4069,1.36,1.95,250.0,3.0,1.3,880.0,150.0,
4070,1.22,1.23,50.0,1.0,1.3,880.0,150.0,
4071,1.24,1.29,100.0,1.0,1.3,880.0,150.0,
4072,1.27,1.43,150.0,2.0,1.3,880.0,150.0,
4073,1.24,1.29,100.0,2.0,1.3,880.0,150.0,
4074,1.24,1.3,100.0,3.0,1.3,880.0,150.0,
4075,1.26,1.44,150.0,3.0,1.3,880.0,150.0,
4076,1.27,1.47,150.0,4.0,1.3,880.0,150.0,
4077,1.32,1.69,200.0,4.0,1.3,880.0,150.0,
4078,1.36,1.93,250.0,4.0,1.3,880.0,150.0,
4079,1.36,2.25,300.0,4.0,1.3,880.0,150.0,
4080,1.23,1.19,0.0,0.0,1.35,880.0,150.0,
4081,1.4,2.32,300.0,2.0,1.35,880.0,150.0,
4082,1.4,2.28,300.0,3.0,1.35,880.0,150.0,
4083,1.35,1.74,200.0,3.0,1.35,880.0,150.0,
4084,1.35,1.8,200.0,2.0,1.35,880.0,150.0,
4085,1.39,1.98,250.0,2.0,1.35,880.0,150.0,
4086,1.39,1.96,250.0,3.0,1.35,880.0,150.0,
4087,1.26,1.27,50.0,1.0,1.35,880.0,150.0,
4088,1.28,1.33,100.0,1.0,1.35,880.0,150.0,
4089,1.31,1.46,150.0,2.0,1.35,880.0,150.0,
4090,1.28,1.34,100.0,2.0,1.35,880.0,150.0,
