X1,X2,X3,X4,X5
250.0,3.0,1.5,1500.0,250.0
50.0,1.0,1.5,1500.0,250.0
100.0,1.0,1.5,1500.0,250.0
150.0,2.0,1.5,1500.0,250.0
100.0,2.0,1.5,1500.0,250.0
100.0,3.0,1.5,1500.0,250.0
150.0,3.0,1.5,1500.0,250.0
150.0,4.0,1.5,1500.0,250.0
200.0,4.0,1.5,1500.0,250.0
250.0,4.0,1.5,1500.0,250.0
300.0,4.0,1.5,1500.0,250.0
0.0,0.0,1.55,1500.0,250.0
300.0,2.0,1.55,1500.0,250.0
300.0,3.0,1.55,1500.0,250.0
200.0,3.0,1.55,1500.0,250.0
200.0,2.0,1.55,1500.0,250.0
250.0,2.0,1.55,1500.0,250.0
250.0,3.0,1.55,1500.0,250.0
50.0,1.0,1.55,1500.0,250.0
100.0,1.0,1.55,1500.0,250.0
150.0,2.0,1.55,1500.0,250.0
100.0,2.0,1.55,1500.0,250.0
100.0,3.0,1.55,1500.0,250.0
150.0,3.0,1.55,1500.0,250.0
150.0,4.0,1.55,1500.0,250.0
200.0,4.0,1.55,1500.0,250.0
250.0,4.0,1.55,1500.0,250.0
300.0,4.0,1.55,1500.0,250.0
0.0,0.0,1.6,1500.0,250.0
300.0,2.0,1.6,1500.0,250.0
300.0,3.0,1.6,1500.0,250.0
200.0,3.0,1.6,1500.0,250.0
200.0,2.0,1.6,1500.0,250.0
250.0,2.0,1.6,1500.0,250.0
250.0,3.0,1.6,1500.0,250.0
50.0,1.0,1.6,1500.0,250.0
100.0,1.0,1.6,1500.0,250.0
150.0,2.0,1.6,1500.0,250.0
100.0,2.0,1.6,1500.0,250.0
100.0,3.0,1.6,1500.0,250.0
150.0,3.0,1.6,1500.0,250.0
150.0,4.0,1.6,1500.0,250.0
200.0,4.0,1.6,1500.0,250.0
250.0,4.0,1.6,1500.0,250.0
300.0,4.0,1.6,1500.0,250.0
0.0,0.0,1.65,1500.0,250.0
300.0,2.0,1.65,1500.0,250.0
300.0,3.0,1.65,1500.0,250.0
200.0,3.0,1.65,1500.0,250.0
200.0,2.0,1.65,1500.0,250.0
250.0,2.0,1.65,1500.0,250.0
250.0,3.0,1.65,1500.0,250.0
50.0,1.0,1.65,1500.0,250.0
100.0,1.0,1.65,1500.0,250.0
150.0,2.0,1.65,1500.0,250.0
100.0,2.0,1.65,1500.0,250.0
100.0,3.0,1.65,1500.0,250.0
150.0,3.0,1.65,1500.0,250.0
150.0,4.0,1.65,1500.0,250.0
200.0,4.0,1.65,1500.0,250.0
250.0,4.0,1.65,1500.0,250.0
300.0,4.0,1.65,1500.0,250.0
0.0,0.0,1.7,1500.0,250.0
300.0,2.0,1.7,1500.0,250.0
300.0,3.0,1.7,1500.0,250.0
200.0,3.0,1.7,1500.0,250.0
200.0,2.0,1.7,1500.0,250.0
250.0,2.0,1.7,1500.0,250.0
250.0,3.0,1.7,1500.0,250.0
50.0,1.0,1.7,1500.0,250.0
100.0,1.0,1.7,1500.0,250.0
150.0,2.0,1.7,1500.0,250.0
100.0,2.0,1.7,1500.0,250.0
100.0,3.0,1.7,1500.0,250.0
150.0,3.0,1.7,1500.0,250.0
150.0,4.0,1.7,1500.0,250.0
200.0,4.0,1.7,1500.0,250.0
250.0,4.0,1.7,1500.0,250.0
300.0,4.0,1.7,1500.0,250.0
0.0,0.0,1.75,1500.0,250.0
300.0,2.0,1.75,1500.0,250.0
300.0,3.0,1.75,1500.0,250.0
200.0,3.0,1.75,1500.0,250.0
200.0,2.0,1.75,1500.0,250.0
250.0,2.0,1.75,1500.0,250.0
250.0,3.0,1.75,1500.0,250.0
50.0,1.0,1.75,1500.0,250.0
100.0,1.0,1.75,1500.0,250.0
150.0,2.0,1.75,1500.0,250.0
100.0,2.0,1.75,1500.0,250.0
100.0,3.0,1.75,1500.0,250.0
150.0,3.0,1.75,1500.0,250.0
150.0,4.0,1.75,1500.0,250.0
200.0,4.0,1.75,1500.0,250.0
250.0,4.0,1.75,1500.0,250.0
300.0,4.0,1.75,1500.0,250.0
0.0,0.0,1.8,1500.0,250.0
300.0,2.0,1.8,1500.0,250.0
300.0,3.0,1.8,1500.0,250.0
200.0,3.0,1.8,1500.0,250.0
200.0,2.0,1.8,1500.0,250.0
250.0,2.0,1.8,1500.0,250.0
250.0,3.0,1.8,1500.0,250.0
50.0,1.0,1.8,1500.0,250.0
100.0,1.0,1.8,1500.0,250.0
150.0,2.0,1.8,1500.0,250.0
100.0,2.0,1.8,1500.0,250.0
100.0,3.0,1.8,1500.0,250.0
150.0,3.0,1.8,1500.0,250.0
150.0,4.0,1.8,1500.0,250.0
200.0,4.0,1.8,1500.0,250.0
250.0,4.0,1.8,1500.0,250.0
300.0,4.0,1.8,1500.0,250.0
0.0,0.0,1.85,1500.0,250.0
300.0,2.0,1.85,1500.0,250.0
300.0,3.0,1.85,1500.0,250.0
200.0,3.0,1.85,1500.0,250.0
200.0,2.0,1.85,1500.0,250.0
250.0,2.0,1.85,1500.0,250.0
250.0,3.0,1.85,1500.0,250.0
50.0,1.0,1.85,1500.0,250.0
100.0,1.0,1.85,1500.0,250.0
150.0,2.0,1.85,1500.0,250.0
100.0,2.0,1.85,1500.0,250.0
100.0,3.0,1.85,1500.0,250.0
150.0,3.0,1.85,1500.0,250.0
150.0,4.0,1.85,1500.0,250.0
200.0,4.0,1.85,1500.0,250.0
250.0,4.0,1.85,1500.0,250.0
300.0,4.0,1.85,1500.0,250.0
0.0,0.0,1.9,1500.0,250.0
300.0,2.0,1.9,1500.0,250.0
300.0,3.0,1.9,1500.0,250.0
200.0,3.0,1.9,1500.0,250.0
200.0,2.0,1.9,1500.0,250.0
250.0,2.0,1.9,1500.0,250.0
250.0,3.0,1.9,1500.0,250.0
50.0,1.0,1.9,1500.0,250.0
100.0,1.0,1.9,1500.0,250.0
150.0,2.0,1.9,1500.0,250.0
100.0,2.0,1.9,1500.0,250.0
100.0,3.0,1.9,1500.0,250.0
150.0,3.0,1.9,1500.0,250.0
150.0,4.0,1.9,1500.0,250.0
200.0,4.0,1.9,1500.0,250.0
250.0,4.0,1.9,1500.0,250.0
300.0,4.0,1.9,1500.0,250.0
0.0,0.0,1.25,3000.0,250.0
300.0,2.0,1.25,3000.0,250.0
300.0,3.0,1.25,3000.0,250.0
200.0,3.0,1.25,3000.0,250.0
200.0,2.0,1.25,3000.0,250.0
250.0,2.0,1.25,3000.0,250.0
250.0,3.0,1.25,3000.0,250.0
50.0,1.0,1.25,3000.0,250.0
100.0,1.0,1.25,3000.0,250.0
150.0,2.0,1.25,3000.0,250.0
100.0,2.0,1.25,3000.0,250.0
100.0,3.0,1.25,3000.0,250.0
150.0,3.0,1.25,3000.0,250.0
150.0,4.0,1.25,3000.0,250.0
200.0,4.0,1.25,3000.0,250.0
250.0,4.0,1.25,3000.0,250.0
300.0,4.0,1.25,3000.0,250.0
0.0,0.0,1.3,3000.0,250.0
300.0,2.0,1.3,3000.0,250.0
300.0,3.0,1.3,3000.0,250.0
200.0,3.0,1.3,3000.0,250.0
200.0,2.0,1.3,3000.0,250.0
250.0,2.0,1.3,3000.0,250.0
250.0,3.0,1.3,3000.0,250.0
50.0,1.0,1.3,3000.0,250.0
100.0,1.0,1.3,3000.0,250.0
150.0,2.0,1.3,3000.0,250.0
100.0,2.0,1.3,3000.0,250.0
100.0,3.0,1.3,3000.0,250.0
150.0,3.0,1.3,3000.0,250.0
150.0,4.0,1.3,3000.0,250.0
200.0,4.0,1.3,3000.0,250.0
250.0,4.0,1.3,3000.0,250.0
300.0,4.0,1.3,3000.0,250.0
0.0,0.0,1.35,3000.0,250.0
300.0,2.0,1.35,3000.0,250.0
300.0,3.0,1.35,3000.0,250.0
200.0,3.0,1.35,3000.0,250.0
200.0,2.0,1.35,3000.0,250.0
250.0,2.0,1.35,3000.0,250.0
250.0,3.0,1.35,3000.0,250.0
50.0,1.0,1.35,3000.0,250.0
100.0,1.0,1.35,3000.0,250.0
150.0,2.0,1.35,3000.0,250.0
100.0,2.0,1.35,3000.0,250.0
100.0,3.0,1.35,3000.0,250.0
150.0,3.0,1.35,3000.0,250.0
150.0,4.0,1.35,3000.0,250.0
200.0,4.0,1.35,3000.0,250.0
250.0,4.0,1.35,3000.0,250.0
300.0,4.0,1.35,3000.0,250.0
0.0,0.0,1.4,3000.0,250.0
300.0,2.0,1.4,3000.0,250.0
300.0,3.0,1.4,3000.0,250.0
200.0,3.0,1.4,3000.0,250.0
200.0,2.0,1.4,3000.0,250.0
250.0,2.0,1.4,3000.0,250.0
250.0,3.0,1.4,3000.0,250.0
50.0,1.0,1.4,3000.0,250.0
100.0,1.0,1.4,3000.0,250.0
150.0,2.0,1.4,3000.0,250.0
100.0,2.0,1.4,3000.0,250.0
100.0,3.0,1.4,3000.0,250.0
150.0,3.0,1.4,3000.0,250.0
150.0,4.0,1.4,3000.0,250.0
200.0,4.0,1.4,3000.0,250.0
250.0,4.0,1.4,3000.0,250.0
300.0,4.0,1.4,3000.0,250.0
0.0,0.0,1.45,3000.0,250.0
300.0,2.0,1.45,3000.0,250.0
300.0,3.0,1.45,3000.0,250.0
200.0,3.0,1.45,3000.0,250.0
200.0,2.0,1.45,3000.0,250.0
250.0,2.0,1.45,3000.0,250.0
250.0,3.0,1.45,3000.0,250.0
50.0,1.0,1.45,3000.0,250.0
100.0,1.0,1.45,3000.0,250.0
150.0,2.0,1.45,3000.0,250.0
100.0,2.0,1.45,3000.0,250.0
100.0,3.0,1.45,3000.0,250.0
150.0,3.0,1.45,3000.0,250.0
150.0,4.0,1.45,3000.0,250.0
200.0,4.0,1.45,3000.0,250.0
250.0,4.0,1.45,3000.0,250.0
300.0,4.0,1.45,3000.0,250.0
0.0,0.0,1.5,3000.0,250.0
300.0,2.0,1.5,3000.0,250.0
300.0,3.0,1.5,3000.0,250.0
200.0,3.0,1.5,3000.0,250.0
200.0,2.0,1.5,3000.0,250.0
250.0,2.0,1.5,3000.0,250.0
250.0,3.0,1.5,3000.0,250.0
50.0,1.0,1.5,3000.0,250.0
100.0,1.0,1.5,3000.0,250.0
150.0,2.0,1.5,3000.0,250.0
100.0,2.0,1.5,3000.0,250.0
100.0,3.0,1.5,3000.0,250.0
150.0,3.0,1.5,3000.0,250.0
150.0,4.0,1.5,3000.0,250.0
200.0,4.0,1.5,3000.0,250.0
250.0,4.0,1.5,3000.0,250.0
300.0,4.0,1.5,3000.0,250.0
0.0,0.0,1.55,3000.0,250.0
300.0,2.0,1.55,3000.0,250.0
300.0,3.0,1.55,3000.0,250.0
200.0,3.0,1.55,3000.0,250.0
200.0,2.0,1.55,3000.0,250.0
250.0,2.0,1.55,3000.0,250.0
250.0,3.0,1.55,3000.0,250.0
50.0,1.0,1.55,3000.0,250.0
100.0,1.0,1.55,3000.0,250.0
150.0,2.0,1.55,3000.0,250.0
100.0,2.0,1.55,3000.0,250.0
100.0,3.0,1.55,3000.0,250.0
150.0,3.0,1.55,3000.0,250.0
150.0,4.0,1.55,3000.0,250.0
200.0,4.0,1.55,3000.0,250.0
250.0,4.0,1.55,3000.0,250.0
300.0,4.0,1.55,3000.0,250.0
0.0,0.0,1.6,3000.0,250.0
300.0,2.0,1.6,3000.0,250.0
300.0,3.0,1.6,3000.0,250.0
200.0,3.0,1.6,3000.0,250.0
200.0,2.0,1.6,3000.0,250.0
250.0,2.0,1.6,3000.0,250.0
250.0,3.0,1.6,3000.0,250.0
50.0,1.0,1.6,3000.0,250.0
100.0,1.0,1.6,3000.0,250.0
150.0,2.0,1.6,3000.0,250.0
100.0,2.0,1.6,3000.0,250.0
100.0,3.0,1.6,3000.0,250.0
150.0,3.0,1.6,3000.0,250.0
150.0,4.0,1.6,3000.0,250.0
200.0,4.0,1.6,3000.0,250.0
250.0,4.0,1.6,3000.0,250.0
300.0,4.0,1.6,3000.0,250.0
0.0,0.0,1.65,3000.0,250.0
300.0,2.0,1.65,3000.0,250.0
300.0,3.0,1.65,3000.0,250.0
200.0,3.0,1.65,3000.0,250.0
200.0,2.0,1.65,3000.0,250.0
250.0,2.0,1.65,3000.0,250.0
250.0,3.0,1.65,3000.0,250.0
50.0,1.0,1.65,3000.0,250.0
100.0,1.0,1.65,3000.0,250.0
150.0,2.0,1.65,3000.0,250.0
100.0,2.0,1.65,3000.0,250.0
100.0,3.0,1.65,3000.0,250.0
150.0,3.0,1.65,3000.0,250.0
150.0,4.0,1.65,3000.0,250.0
200.0,4.0,1.65,3000.0,250.0
250.0,4.0,1.65,3000.0,250.0
300.0,4.0,1.65,3000.0,250.0
0.0,0.0,1.7,3000.0,250.0
300.0,2.0,1.7,3000.0,250.0
300.0,3.0,1.7,3000.0,250.0
200.0,3.0,1.7,3000.0,250.0
200.0,2.0,1.7,3000.0,250.0
250.0,2.0,1.7,3000.0,250.0
250.0,3.0,1.7,3000.0,250.0
50.0,1.0,1.7,3000.0,250.0
100.0,1.0,1.7,3000.0,250.0
150.0,2.0,1.7,3000.0,250.0
100.0,2.0,1.7,3000.0,250.0
100.0,3.0,1.7,3000.0,250.0
150.0,3.0,1.7,3000.0,250.0
150.0,4.0,1.7,3000.0,250.0
200.0,4.0,1.7,3000.0,250.0
250.0,4.0,1.7,3000.0,250.0
300.0,4.0,1.7,3000.0,250.0
0.0,0.0,1.75,3000.0,250.0
300.0,2.0,1.75,3000.0,250.0
300.0,3.0,1.75,3000.0,250.0
200.0,3.0,1.75,3000.0,250.0
200.0,2.0,1.75,3000.0,250.0
250.0,2.0,1.75,3000.0,250.0
250.0,3.0,1.75,3000.0,250.0
50.0,1.0,1.75,3000.0,250.0
100.0,1.0,1.75,3000.0,250.0
150.0,2.0,1.75,3000.0,250.0
100.0,2.0,1.75,3000.0,250.0
100.0,3.0,1.75,3000.0,250.0
150.0,3.0,1.75,3000.0,250.0
150.0,4.0,1.75,3000.0,250.0
200.0,4.0,1.75,3000.0,250.0
250.0,4.0,1.75,3000.0,250.0
300.0,4.0,1.75,3000.0,250.0
0.0,0.0,1.8,3000.0,250.0
300.0,2.0,1.8,3000.0,250.0
300.0,3.0,1.8,3000.0,250.0
200.0,3.0,1.8,3000.0,250.0
200.0,2.0,1.8,3000.0,250.0
250.0,2.0,1.8,3000.0,250.0
250.0,3.0,1.8,3000.0,250.0
50.0,1.0,1.8,3000.0,250.0
100.0,1.0,1.8,3000.0,250.0
150.0,2.0,1.8,3000.0,250.0
100.0,2.0,1.8,3000.0,250.0
100.0,3.0,1.8,3000.0,250.0
150.0,3.0,1.8,3000.0,250.0
150.0,4.0,1.8,3000.0,250.0
200.0,4.0,1.8,3000.0,250.0
250.0,4.0,1.8,3000.0,250.0
300.0,4.0,1.8,3000.0,250.0
0.0,0.0,1.85,3000.0,250.0
300.0,2.0,1.85,3000.0,250.0
300.0,3.0,1.85,3000.0,250.0
200.0,3.0,1.85,3000.0,250.0
200.0,2.0,1.85,3000.0,250.0
250.0,2.0,1.85,3000.0,250.0
250.0,3.0,1.85,3000.0,250.0
50.0,1.0,1.85,3000.0,250.0
100.0,1.0,1.85,3000.0,250.0
150.0,2.0,1.85,3000.0,250.0
100.0,2.0,1.85,3000.0,250.0
100.0,3.0,1.85,3000.0,250.0
150.0,3.0,1.85,3000.0,250.0
150.0,4.0,1.85,3000.0,250.0
200.0,4.0,1.85,3000.0,250.0
250.0,4.0,1.85,3000.0,250.0
300.0,4.0,1.85,3000.0,250.0
0.0,0.0,1.9,3000.0,250.0
300.0,2.0,1.9,3000.0,250.0
300.0,3.0,1.9,3000.0,250.0
200.0,3.0,1.9,3000.0,250.0
200.0,2.0,1.9,3000.0,250.0
250.0,2.0,1.9,3000.0,250.0
250.0,3.0,1.9,3000.0,250.0
50.0,1.0,1.9,3000.0,250.0
100.0,1.0,1.9,3000.0,250.0
150.0,2.0,1.9,3000.0,250.0
100.0,2.0,1.9,3000.0,250.0
100.0,3.0,1.9,3000.0,250.0
150.0,3.0,1.9,3000.0,250.0
150.0,4.0,1.9,3000.0,250.0
200.0,4.0,1.9,3000.0,250.0
250.0,4.0,1.9,3000.0,250.0
300.0,4.0,1.9,3000.0,250.0
0.0,0.0,1.25,3000.0,800.0
300.0,2.0,1.25,3000.0,800.0
300.0,3.0,1.25,3000.0,800.0
200.0,3.0,1.25,3000.0,800.0
200.0,2.0,1.25,3000.0,800.0
250.0,2.0,1.25,3000.0,800.0
250.0,3.0,1.25,3000.0,800.0
50.0,1.0,1.25,3000.0,800.0
100.0,1.0,1.25,3000.0,800.0
150.0,2.0,1.25,3000.0,800.0
100.0,2.0,1.25,3000.0,800.0
100.0,3.0,1.25,3000.0,800.0
150.0,3.0,1.25,3000.0,800.0
150.0,4.0,1.25,3000.0,800.0
200.0,4.0,1.25,3000.0,800.0
250.0,4.0,1.25,3000.0,800.0
300.0,4.0,1.25,3000.0,800.0
0.0,0.0,1.3,3000.0,800.0
300.0,2.0,1.3,3000.0,800.0
300.0,3.0,1.3,3000.0,800.0
200.0,3.0,1.3,3000.0,800.0
200.0,2.0,1.3,3000.0,800.0
250.0,2.0,1.3,3000.0,800.0
250.0,3.0,1.3,3000.0,800.0
50.0,1.0,1.3,3000.0,800.0
100.0,1.0,1.3,3000.0,800.0
150.0,2.0,1.3,3000.0,800.0
100.0,2.0,1.3,3000.0,800.0
100.0,3.0,1.3,3000.0,800.0
150.0,3.0,1.3,3000.0,800.0
150.0,4.0,1.3,3000.0,800.0
200.0,4.0,1.3,3000.0,800.0
250.0,4.0,1.3,3000.0,800.0
300.0,4.0,1.3,3000.0,800.0
0.0,0.0,1.35,3000.0,800.0
300.0,2.0,1.35,3000.0,800.0
300.0,3.0,1.35,3000.0,800.0
200.0,3.0,1.35,3000.0,800.0
200.0,2.0,1.35,3000.0,800.0
250.0,2.0,1.35,3000.0,800.0
250.0,3.0,1.35,3000.0,800.0
50.0,1.0,1.35,3000.0,800.0
100.0,1.0,1.35,3000.0,800.0
150.0,2.0,1.35,3000.0,800.0
100.0,2.0,1.35,3000.0,800.0
100.0,3.0,1.35,3000.0,800.0
150.0,3.0,1.35,3000.0,800.0
150.0,4.0,1.35,3000.0,800.0
200.0,4.0,1.35,3000.0,800.0
250.0,4.0,1.35,3000.0,800.0
300.0,4.0,1.35,3000.0,800.0
0.0,0.0,1.4,3000.0,800.0
300.0,2.0,1.4,3000.0,800.0
300.0,3.0,1.4,3000.0,800.0
200.0,3.0,1.4,3000.0,800.0
200.0,2.0,1.4,3000.0,800.0
250.0,2.0,1.4,3000.0,800.0
250.0,3.0,1.4,3000.0,800.0
50.0,1.0,1.4,3000.0,800.0
100.0,1.0,1.4,3000.0,800.0
150.0,2.0,1.4,3000.0,800.0
100.0,2.0,1.4,3000.0,800.0
100.0,3.0,1.4,3000.0,800.0
150.0,3.0,1.4,3000.0,800.0
150.0,4.0,1.4,3000.0,800.0
200.0,4.0,1.4,3000.0,800.0
250.0,4.0,1.4,3000.0,800.0
300.0,4.0,1.4,3000.0,800.0
0.0,0.0,1.45,3000.0,800.0
300.0,2.0,1.45,3000.0,800.0
300.0,3.0,1.45,3000.0,800.0
200.0,3.0,1.45,3000.0,800.0
200.0,2.0,1.45,3000.0,800.0
250.0,2.0,1.45,3000.0,800.0
250.0,3.0,1.45,3000.0,800.0
50.0,1.0,1.45,3000.0,800.0
100.0,1.0,1.45,3000.0,800.0
150.0,2.0,1.45,3000.0,800.0
100.0,2.0,1.45,3000.0,800.0
100.0,3.0,1.45,3000.0,800.0
150.0,3.0,1.45,3000.0,800.0
150.0,4.0,1.45,3000.0,800.0
200.0,4.0,1.45,3000.0,800.0
250.0,4.0,1.45,3000.0,800.0
300.0,4.0,1.45,3000.0,800.0
0.0,0.0,1.5,3000.0,800.0
300.0,2.0,1.5,3000.0,800.0
300.0,3.0,1.5,3000.0,800.0
200.0,3.0,1.5,3000.0,800.0
200.0,2.0,1.5,3000.0,800.0
250.0,2.0,1.5,3000.0,800.0
250.0,3.0,1.5,3000.0,800.0
50.0,1.0,1.5,3000.0,800.0
100.0,1.0,1.5,3000.0,800.0
150.0,2.0,1.5,3000.0,800.0
100.0,2.0,1.5,3000.0,800.0
100.0,3.0,1.5,3000.0,800.0
150.0,3.0,1.5,3000.0,800.0
150.0,4.0,1.5,3000.0,800.0
200.0,4.0,1.5,3000.0,800.0
250.0,4.0,1.5,3000.0,800.0
300.0,4.0,1.5,3000.0,800.0
0.0,0.0,1.55,3000.0,800.0
300.0,2.0,1.55,3000.0,800.0
300.0,3.0,1.55,3000.0,800.0
200.0,3.0,1.55,3000.0,800.0
200.0,2.0,1.55,3000.0,800.0
250.0,2.0,1.55,3000.0,800.0
250.0,3.0,1.55,3000.0,800.0
50.0,1.0,1.55,3000.0,800.0
100.0,1.0,1.55,3000.0,800.0
150.0,2.0,1.55,3000.0,800.0
100.0,2.0,1.55,3000.0,800.0
100.0,3.0,1.55,3000.0,800.0
150.0,3.0,1.55,3000.0,800.0
150.0,4.0,1.55,3000.0,800.0
200.0,4.0,1.55,3000.0,800.0
250.0,4.0,1.55,3000.0,800.0
300.0,4.0,1.55,3000.0,800.0
0.0,0.0,1.6,3000.0,800.0
300.0,2.0,1.6,3000.0,800.0
300.0,3.0,1.6,3000.0,800.0
200.0,3.0,1.6,3000.0,800.0
200.0,2.0,1.6,3000.0,800.0
250.0,2.0,1.6,3000.0,800.0
250.0,3.0,1.6,3000.0,800.0
50.0,1.0,1.6,3000.0,800.0
100.0,1.0,1.6,3000.0,800.0
150.0,2.0,1.6,3000.0,800.0
100.0,2.0,1.6,3000.0,800.0
100.0,3.0,1.6,3000.0,800.0
150.0,3.0,1.6,3000.0,800.0
150.0,4.0,1.6,3000.0,800.0
200.0,4.0,1.6,3000.0,800.0
250.0,4.0,1.6,3000.0,800.0
300.0,4.0,1.6,3000.0,800.0
0.0,0.0,1.65,3000.0,800.0
300.0,2.0,1.65,3000.0,800.0
300.0,3.0,1.65,3000.0,800.0
200.0,3.0,1.65,3000.0,800.0
200.0,2.0,1.65,3000.0,800.0
250.0,2.0,1.65,3000.0,800.0
250.0,3.0,1.65,3000.0,800.0
50.0,1.0,1.65,3000.0,800.0
100.0,1.0,1.65,3000.0,800.0
150.0,2.0,1.65,3000.0,800.0
100.0,2.0,1.65,3000.0,800.0
100.0,3.0,1.65,3000.0,800.0
150.0,3.0,1.65,3000.0,800.0
150.0,4.0,1.65,3000.0,800.0
200.0,4.0,1.65,3000.0,800.0
250.0,4.0,1.65,3000.0,800.0
300.0,4.0,1.65,3000.0,800.0
0.0,0.0,1.7,3000.0,800.0
300.0,2.0,1.7,3000.0,800.0
300.0,3.0,1.7,3000.0,800.0
200.0,3.0,1.7,3000.0,800.0
200.0,2.0,1.7,3000.0,800.0
250.0,2.0,1.7,3000.0,800.0
250.0,3.0,1.7,3000.0,800.0
50.0,1.0,1.7,3000.0,800.0
100.0,1.0,1.7,3000.0,800.0
150.0,2.0,1.7,3000.0,800.0
100.0,2.0,1.7,3000.0,800.0
100.0,3.0,1.7,3000.0,800.0
150.0,3.0,1.7,3000.0,800.0
150.0,4.0,1.7,3000.0,800.0
200.0,4.0,1.7,3000.0,800.0
250.0,4.0,1.7,3000.0,800.0
300.0,4.0,1.7,3000.0,800.0
0.0,0.0,1.75,3000.0,800.0
300.0,2.0,1.75,3000.0,800.0
300.0,3.0,1.75,3000.0,800.0
200.0,3.0,1.75,3000.0,800.0
200.0,2.0,1.75,3000.0,800.0
250.0,2.0,1.75,3000.0,800.0
250.0,3.0,1.75,3000.0,800.0
50.0,1.0,1.75,3000.0,800.0
100.0,1.0,1.75,3000.0,800.0
150.0,2.0,1.75,3000.0,800.0
100.0,2.0,1.75,3000.0,800.0
100.0,3.0,1.75,3000.0,800.0
150.0,3.0,1.75,3000.0,800.0
150.0,4.0,1.75,3000.0,800.0
200.0,4.0,1.75,3000.0,800.0
250.0,4.0,1.75,3000.0,800.0
300.0,4.0,1.75,3000.0,800.0
0.0,0.0,1.8,3000.0,800.0
300.0,2.0,1.8,3000.0,800.0
300.0,3.0,1.8,3000.0,800.0
200.0,3.0,1.8,3000.0,800.0
200.0,2.0,1.8,3000.0,800.0
250.0,2.0,1.8,3000.0,800.0
250.0,3.0,1.8,3000.0,800.0
50.0,1.0,1.8,3000.0,800.0
100.0,1.0,1.8,3000.0,800.0
150.0,2.0,1.8,3000.0,800.0
100.0,2.0,1.8,3000.0,800.0
100.0,3.0,1.8,3000.0,800.0
150.0,3.0,1.8,3000.0,800.0
150.0,4.0,1.8,3000.0,800.0
200.0,4.0,1.8,3000.0,800.0
250.0,4.0,1.8,3000.0,800.0
300.0,4.0,1.8,3000.0,800.0
0.0,0.0,1.85,3000.0,800.0
300.0,2.0,1.85,3000.0,800.0
300.0,3.0,1.85,3000.0,800.0
200.0,3.0,1.85,3000.0,800.0
200.0,2.0,1.85,3000.0,800.0
250.0,2.0,1.85,3000.0,800.0
250.0,3.0,1.85,3000.0,800.0
50.0,1.0,1.85,3000.0,800.0
100.0,1.0,1.85,3000.0,800.0
150.0,2.0,1.85,3000.0,800.0
100.0,2.0,1.85,3000.0,800.0
100.0,3.0,1.85,3000.0,800.0
150.0,3.0,1.85,3000.0,800.0
150.0,4.0,1.85,3000.0,800.0
200.0,4.0,1.85,3000.0,800.0
250.0,4.0,1.85,3000.0,800.0
300.0,4.0,1.85,3000.0,800.0
0.0,0.0,1.9,3000.0,800.0
300.0,2.0,1.9,3000.0,800.0
300.0,3.0,1.9,3000.0,800.0
200.0,3.0,1.9,3000.0,800.0
200.0,2.0,1.9,3000.0,800.0
250.0,2.0,1.9,3000.0,800.0
250.0,3.0,1.9,3000.0,800.0
50.0,1.0,1.9,3000.0,800.0
100.0,1.0,1.9,3000.0,800.0
150.0,2.0,1.9,3000.0,800.0
100.0,2.0,1.9,3000.0,800.0
100.0,3.0,1.9,3000.0,800.0
150.0,3.0,1.9,3000.0,800.0
150.0,4.0,1.9,3000.0,800.0
200.0,4.0,1.9,3000.0,800.0
250.0,4.0,1.9,3000.0,800.0
300.0,4.0,1.9,3000.0,800.0
0.0,0.0,1.25,3000.0,150.0
300.0,2.0,1.25,3000.0,150.0
300.0,3.0,1.25,3000.0,150.0
200.0,3.0,1.25,3000.0,150.0
200.0,2.0,1.25,3000.0,150.0
250.0,2.0,1.25,3000.0,150.0
250.0,3.0,1.25,3000.0,150.0
50.0,1.0,1.25,3000.0,150.0
100.0,1.0,1.25,3000.0,150.0
150.0,2.0,1.25,3000.0,150.0
100.0,2.0,1.25,3000.0,150.0
100.0,3.0,1.25,3000.0,150.0
150.0,3.0,1.25,3000.0,150.0
150.0,4.0,1.25,3000.0,150.0
200.0,4.0,1.25,3000.0,150.0
250.0,4.0,1.25,3000.0,150.0
300.0,4.0,1.25,3000.0,150.0
0.0,0.0,1.3,3000.0,150.0
300.0,2.0,1.3,3000.0,150.0
300.0,3.0,1.3,3000.0,150.0
200.0,3.0,1.3,3000.0,150.0
200.0,2.0,1.3,3000.0,150.0
250.0,2.0,1.3,3000.0,150.0
250.0,3.0,1.3,3000.0,150.0
50.0,1.0,1.3,3000.0,150.0
100.0,1.0,1.3,3000.0,150.0
150.0,2.0,1.3,3000.0,150.0
100.0,2.0,1.3,3000.0,150.0
100.0,3.0,1.3,3000.0,150.0
150.0,3.0,1.3,3000.0,150.0
150.0,4.0,1.3,3000.0,150.0
200.0,4.0,1.3,3000.0,150.0
250.0,4.0,1.3,3000.0,150.0
300.0,4.0,1.3,3000.0,150.0
0.0,0.0,1.35,3000.0,150.0
300.0,2.0,1.35,3000.0,150.0
300.0,3.0,1.35,3000.0,150.0
200.0,3.0,1.35,3000.0,150.0
200.0,2.0,1.35,3000.0,150.0
250.0,2.0,1.35,3000.0,150.0
250.0,3.0,1.35,3000.0,150.0
50.0,1.0,1.35,3000.0,150.0
